Time Data,Headline
2018-03-01T00:00:00Z,"Qualcomm says Broadcom's offer ""materially undervalues the company"""
2018-03-01T09:19:00Z,Android Phone Samples with Himax/Qualcomm 3D Sensing Solution Presented at MWC -DigiTimes
2018-03-01T12:00:00Z,"Broadcom Urges Qualcomm Stockholders to Vote the BLUE Card ""FOR"" All Six Broadcom Nominees to Support Broadcom's Compelling Proposal"
2018-03-01T12:33:00Z,Qualcomm's Board of Directors Issues Statement
2018-03-02T00:00:00Z,Qualcomm wins support of major investor to reject Broadcom bid
2018-03-04T00:00:00Z,"Podcast: MWC 2018, Samsung Galaxy S9, Qualcomm, Intel, Huawei 5G Modems"
2018-03-05T00:00:00Z,Qualcomm Is Asked to Delay Meeting Because of Inquiry Over Bid
2018-03-05T00:00:00Z,U.S. Asks Qualcomm to Delay Meeting for National Security Review of Broadcom Bid
2018-03-05T00:00:00Z,Qualcomm adjourning meeting to April 5 after CFIUS action
2018-03-05T00:00:00Z,Bloomberg: Broadcom on course to win Qualcomm board
2018-03-05T00:00:00Z,Bloomberg: QCOM investor T. Rowe Price voted for Broadcom nominees
2018-03-05T00:00:00Z,Qualcomm says Broadcom knew about CFIUS investigation
2018-03-05T00:00:00Z,"Broadcom responds to CFIUS investigation, delayed Qualcomm meeting"
2018-03-05T00:00:00Z,CFIUS delays Qualcomm shareholder meeting
2018-03-05T09:03:00Z,Broadcom Says Committed to Cooperate Fully with CFIUS on Potential Qualcomm Acquisition
2018-03-05T09:14:00Z,UPDATE: Broadcom Says was Informed Sunday Night that Qualcomm Secretly Filed Voluntary Request with CFIUS Which Resulted in Delay of Annual Meeting
2018-03-05T09:40:00Z,UPDATE: US Treasury Department Says CFIUS Issued Order to Qualcomm to Postpone Annual Shareholders Meeting in Order to Investigate Broadcom's Proposed Acquisition of Qualcomm
2018-03-05T12:32:00Z,Qualcomm Extends Cash Tender Offer for All Outstanding Shares of NXP
2018-03-05T15:50:00Z,"Qualcomm, Broadcom Has Been Interacting With CFIUS 'For Weeks', Made 2 Written Submissions To CFIUS; Qualcomm Says Broadcom's Claims That The CFIUS Inquiry Was A Surprise To Them Has No Basis In Fact"
2018-03-05T16:11:00Z,Qualcomm Responds to Broadcom Statement
2018-03-05T17:50:00Z,Hearing Bloomberg Report T. Rowe Price Voted For Broadcom's Board Slate For Qualcomm
2018-03-05T19:12:00Z,"Broadcom Responds To Earlier Qualcomm Comments, Disagrees"
2018-03-05T20:02:00Z,"Hearing Bloomberg Reported Broadcom Said To Be On Course To Win Majority of QUALCOMM Board Seats, Unconfirmed; QUALCOMM Shares Spike To $64.65 Over Last 5 Minutes"
2018-03-05T21:47:00Z,CNBC's David Faber Reporting QUALCOMM Saying U.S. Has Launched Investigation Into Broadcom Takeover Offer
2018-03-06T00:00:00Z,U.S. Deals Blow to Broadcom’s Bid to Acquire Qualcomm
2018-03-06T00:00:00Z,U.S. Calls Broadcom’s Bid for Qualcomm a National Security Risk
2018-03-06T00:00:00Z,"Qualcomm: Thank You, CFIUS"
2018-03-06T00:00:00Z,U.S. Treasury: Broadcom's bid for QCOM needs full investigation
2018-03-06T13:27:00Z,Qualcomm Shows a Letter from the Department of Treasury in Response to the Company's Request for a CFIUS Review
2018-03-06T19:56:00Z,"Qualcomm, Huawei In Discussions Related To Settling Patent-Royalty Dispute"
2018-03-06T19:59:00Z,"NXP Semi Shares Spike ~$0.18 Over Last Min. Following Report On Qualcomm, Huawei Dispute"
2018-03-06T20:31:00Z,UPDATE: QUALCOMM Could Reportedly Settle Dispute With Huawei in 'Coming Weeks'
2018-03-07T00:00:00Z,Broadcom Pledges 5G Investment to Aid Qualcomm Bid
2018-03-07T00:00:00Z,Feds Object to Broadcom's Hostile Takeover of Qualcomm
2018-03-07T12:14:00Z,"Broadcom Pledges to Create a New $1.5 Billion Fund to Invest in the Next Generation of Engineers to Ensure U.S. Leadership in Future Wireless Technology, Says Broadcom-Qualcomm Combination will Enhance Innovation"
2018-03-07T15:38:00Z,"Hayman's Bass Says Broadcom, Qualcomm M&A Should Not Go Through"
2018-03-07T15:47:00Z,Why Qualcomm's Takeover Bid By Broadcom Raises Security Concern
2018-03-08T00:00:00Z,"The Zacks Analyst Blog Highlights: Broadcom, Microsoft, Qualcomm, Apple and Alphabet"
2018-03-08T14:08:00Z,"The Market In 5 Minutes: AMD, Jobless Claims, Broadcom-Qualcomm"
2018-03-08T22:00:00Z,Qualcomm Raises Qtr. Dividend From $0.57 To $0.62/Share
2018-03-09T12:03:00Z,Broadcom Says 'any notion that a combined Broadcom-Qualcomm would slash funding or cede leadership in 5G is completely unfounded'
2018-03-09T12:30:00Z,Qualcomm Extends Cash Tender Offer for All Outstanding Shares of NXP To March 16th At 5:00 p.m.
2018-03-09T12:30:00Z,Qualcomm Board Names Jeffrey Henderson Non-Executive Chairman
2018-03-11T00:00:00Z,"Podcast: Qualcomm-Broadcom, Gaming Industry Meets Trump, Machine Learning Software"
2018-03-11T00:00:00Z,"Intel, Broadcom, Qualcomm Buzz Has A Lot To Do With Apple; S&P 500, Dow Jones Futures"
2018-03-12T00:00:00Z,"5    Trump blocks Broadcom’s $117 billion bid for Qualcomm out of national security concerns, a highly unusual move"
2018-03-12T00:00:00Z,Tech                                              Trump rejects Broadcom takeover of Qualcomm
2018-03-12T00:00:00Z,Trump White House blocks Broadcom takeover of Qualcomm
2018-03-12T00:00:00Z,Trump issues order to block Broadcom takeover of Qualcomm
2018-03-12T08:14:00Z,Intel Considering Hostile Bid for Broadcom to Counter Broadcom's Pursuit of Qualcomm -Wall Street Journal
2018-03-12T10:10:00Z,"Broadcom Redomiciliation Expected to be Completed by April 3, 2018, Redomiciliation Was a Merger Term for Qualcomm"
2018-03-12T12:06:00Z,"ParkerVision Receives Favorable Venue Ruling in Patent Infringement Case Against Qualcomm and Apple, Judge Denies Qualcomm's Request to Move the Case to the Southern District of California, Denies Apple's Motion to Dismiss for Improper Venue"
2018-03-12T13:34:00Z,Parkervision Shares Up 9.9% After Co. Received Favorable Venue Ruling In Patent Infringement Case Against Qualcomm And Apple
2018-03-12T18:05:00Z,Broadcom's Planned Move To U.S. The Latest In Qualcomm Bid Drama
2018-03-12T22:44:00Z,Trump Issues Order Prohibiting Broadcom Takeover of Qualcomm -Reuters
2018-03-13T00:00:00Z,donald trump blocks qualcomm deal on national security grounds
2018-03-13T00:00:00Z,"Even With Takeover Bid Blocked, Qualcomm ‘Is in a Tight Spot’"
2018-03-13T00:00:00Z,Trump Blocks Broadcom’s Bid for Qualcomm
2018-03-13T00:00:00Z,"Trump blocks Broadcom’s $117 billion bid for Qualcomm out of national security concerns, a highly unusual move"
2018-03-13T00:00:00Z,"Qualcomm after Trump, Broadcom: Drama's not over"
2018-03-13T00:00:00Z,"Cut off from Qualcomm, Broadcom may eye other chip buyouts"
2018-03-13T00:00:00Z,"Bill Nygren Trims JPMorgan, Exits Qualcomm"
2018-03-13T00:00:00Z,Where To Now After Trump Blocked Broadcom's Qualcomm Bid
2018-03-13T00:00:00Z,Presidential Order Stops Qualcomm's Takeover by Broadcom
2018-03-13T04:00:00Z,Qualcomm deal over as Trump blocks Singaporean chip maker's bid
2018-03-13T09:04:00Z,Qualcomm Receives Presidential Order Prohibiting Broadcom's Proposed Takeover of Qualcomm
2018-03-13T09:05:00Z,Broadcom Receives Presidential Order; Says Disagrees that Proposed Qualcomm Acquisition Poses National Security Issues
2018-03-13T12:40:00Z,Trump Blocks Broadcom-Qualcomm Deal Citing National Security Concerns
2018-03-13T17:14:00Z,QUALCOMM Shares Down 4.4% After Takeover By Broadcom Was Blocked Earlier By President Trump
2018-03-14T00:00:00Z,Broadcom Drops Qualcomm Bid Reports Earnings With Positive Technical Charts
2018-03-14T00:00:00Z,Broadcom Withdraws Bid to Buy Qualcomm Following Presidential Block
2018-03-14T00:00:00Z,Qualcomm outspent Broadcom in Washington by 100 to 1
2018-03-14T00:00:00Z,"Regeneron Pharmaceuticals, Caesarstone, Qualcomm, Broadcom and Exxon Mobil highlighted as Zacks Bull and Bear of the Day"
2018-03-14T00:00:00Z,Broadcom officially withdraws Qualcomm offer
2018-03-14T08:35:00Z,Broadcom to Announce Wednesday it is Dropping Bid for Qualcomm -Reuters
2018-03-14T11:17:00Z,Broadcom Withdraws Offer to Acquire Qualcomm
2018-03-14T17:46:00Z,"NXP Semi Shares Spike ~0.40 Over Last Min. Amid Speculation Co., Qualcomm Are In Ongoing MOFCOM Remedy Discussions"
2018-03-14T17:48:00Z,UPDATE: Qualcomm Could Win NXP Semi MOFCOM Approval Next Month
2018-03-15T00:00:00Z,"With One Battle Over, a Bigger One Looms for Qualcomm: Apple"
2018-03-15T11:37:00Z,"Deutsche Bank Reinstates Hold on Qualcomm, Announces $60.00"
2018-03-15T14:51:00Z,"ISS Maintains Recommendation That Qualcomm Investors Vote For 4 Broadcom Nominees, Amounts To Symbolic Show Of Protest Against Qualcomm"
2018-03-16T00:00:00Z,Qualcomm’s Ex-Chairman Is Considering Taking Company Private
2018-03-16T00:00:00Z,Qualcomm’s Ex-Chairman to Leave Amid Plans to Buy Company
2018-03-16T00:00:00Z,"Qualcomm Rumors, Quadruple Witching, And Questions For Russia (Wall Street Breakfast Podcast)"
2018-03-16T00:00:00Z,Qualcomm: Sell The Rally
2018-03-16T00:00:00Z,"S&P 500 'Safer' Dividend Gains Led By General Motors, Qualcomm, And Invesco For March"
2018-03-16T08:44:00Z,Former Qualcomm Chairman Approached Several Global Investors In Effort to Acquire Qualcomm - FT
2018-03-16T13:06:00Z,CNBC's David Faber Reporting Former Chair Of Qualcomm Paul Jacobs Indicated To Board Interest In Taking Co. Private
2018-03-16T14:24:00Z,QUALCOMM Earlier Extended Cash Tender Offer For NXP Deadline To March 23rd at 5pm ET
2018-03-16T15:15:00Z,"Qualcomm Is Meeting Now, Discussing Jacobs Fate, According To Dow Jones Sources"
2018-03-19T00:00:00Z,"Nasdaq Falls Sharply As Facebook, Broadcom, Qualcomm, Arista Take Hits"
2018-03-19T00:00:00Z,Qualcomm: A Fearful Aftermath
2018-03-19T11:28:00Z,"Morgan Stanley Reinstates Underweight on Qualcomm, Announces $55.00"
2018-03-20T17:39:00Z,"Bank Of America Turns Incrementally Bullish On Qualcomm, Highlights Multiple Catalysts"
2018-03-21T08:29:00Z,China Presses Qualcomm to Protect Local Companies in NXP Acquisition -Blomberg
2018-03-22T15:32:00Z,Qualcomm Shares Fail To React Following Chatter Co. Met With MOFCOM This Week
2018-03-23T00:00:00Z,Bernstein disappointed by Broadcom-Qualcomm collapse
2018-03-23T00:00:00Z,Qualcomm re-elects directors at annual meeting
2018-03-23T04:00:00Z,Qualcomm re-elects board of directors with tepid support
2018-03-23T11:33:00Z,Qualcomm Extends Cash Tender Offer For All Outstanding Shares Of NXP Semi To Apr. 2
2018-03-23T16:25:00Z,"Qualcomm Announces Preliminary Results of 2018 Annual Meeting of Stockholders, Reports All 10 Qualcomm's Director Nominees Have Been Re-Elected"
2018-03-26T00:00:00Z,Qualcomm: No Time To Panic
2018-03-26T00:00:00Z,Qualcomm Is Dazed And Confused After The Broadcom Debacle
2018-03-26T00:00:00Z,"The Information: Google, Qualcomm, Samsung teaming on open source chip"
2018-03-28T04:00:00Z,NXP Semiconductors sells China JV stake as Qualcomm takeover awaits Beijing nod
2018-03-28T15:20:00Z,"Qualcomm Shares Make Near-Term Parabolic, Spike ~$0.90, Quickly Pare Most Gains, As Questionable Source Touting Takeover Chatter On Twitter"
2018-03-28T15:23:00Z,Qualcomm Unsuccessfully Tried To Schedule MOFCOM Meetings
2018-04-02T11:06:00Z,"REMINDER: QUALCOMM Tender Offer To Acquire NXP Expires Today 5pm ET; BZ NOTE: Regulatory Clearance For This Transaction Expires April 3rd, But The Cos. Will Seek An Extension Should It Become Necessary"
2018-04-02T11:33:00Z,Qualcomm Extends its Offer for NXP to April 6
2018-04-03T13:54:00Z,Qualcomm Shares Spike ~$0.30 Over Last Min. As Traders Circulate Questionable Activist In Name; Watch For Resistance At $54.30
2018-04-05T11:54:00Z,"UBS Initiates Coverage On Qualcomm with Neutral Rating, Announces $56.00 Price Target"
2018-04-05T21:43:00Z,REMINDER: QUALCOMM Tender Offer For NXP Semiconductors Set To Expire Friday at 5pm ET
2018-04-06T11:31:00Z,Qualcomm Extends its Offer for NXP Shares to April 13
2018-04-12T00:00:00Z,"S&P 500 Futures: Broadcom, Qualcomm Rise Late As These 2 Tech Giants Set Up"
2018-04-13T00:00:00Z,"ANTIPODES PARTNERS Ltd Buys Qualcomm Inc, Gilead Sciences Inc, KT Corp, Sells Michael Kors ..."
2018-04-13T10:59:00Z,REMINDER: QUALCOMM Tender Ofer for NXP to Expire 5pm ET Today; BZ NOTE: The Expiration Date For This Offer Has Been Repeatedly Extended
2018-04-13T11:15:00Z,"'For anyone who missed this last night - Former Qcom chairman Paul Jacobs, who was removed from the board in March, is still serious about his plan to take the company public'"
2018-04-13T11:33:00Z,"Qualcomm Extends Cash Tender Offer For NXP Semi To Apr. 20, '18"
2018-04-13T14:05:00Z,UPDATE: Delay By Chinese Regulators Could Scuttle Qualcomm Deal With NXP Semi
2018-04-13T14:05:00Z,"Chinese Regulators Have Stalled Review Of Qualcomm, Toshiba Deals"
2018-04-16T04:00:00Z,Qualcomm to refile China antitrust application for $44 billion NXP takeover: sources
2018-04-16T13:00:00Z,"The Market In 5 Minutes: Netflix, TPP, Qualcomm, Costco And More"
2018-04-16T20:34:00Z,"Qualcomm To Report Q2 Earnings Wed., Apr. 25 After Market Close"
2018-04-17T00:00:00Z,Qualcomm's Revenues Might be Hit by Ban on Sales to ZTE
2018-04-17T04:00:00Z,U.S. strike on China's ZTE another blow for Qualcomm
2018-04-18T00:00:00Z,Qualcomm May Be Collateral Damage in a U.S.-China Trade War
2018-04-18T04:00:00Z,Qualcomm begins layoffs as part of cost cuts
2018-04-18T21:31:00Z,Qualcomm Began Cutting Jobs Related To $1B Cost Reduction Effort
2018-04-18T23:58:00Z,Cramer's lightning round: Qualcomm needs to resolve its slew of issues
2018-04-19T00:00:00Z,China's MOFCOM Delays Qualcomm-NXP Merger
2018-04-19T00:00:00Z,QUALCOMM (QCOM) Initiates Layoffs to Slash Annual Costs
2018-04-19T04:00:00Z,"Qualcomm cutting 1,500 jobs at its California offices"
2018-04-19T04:00:00Z,Qualcomm concessions insufficient to clinch NXP deal: commerce ministry
2018-04-19T04:00:00Z,Qualcomm to refile China application to get NXP deal cleared
2018-04-19T07:53:00Z,China's Commerce Ministry Spokesperson Says China to Review Qualcomm-NXP Deal in a Fair Manner
2018-04-19T11:32:00Z,"Qualcomm, NXP Report Agreement To Withdraw, Refile Deal Application For Chinese Regulatory Approval"
2018-04-19T13:48:00Z,Qualcomm 'Very Concerned' With NXP Deal
2018-04-19T17:44:00Z,"NXP Semiconductors Shares Down 4.4% After Qualcomm And Co. Report Agreement To Withdraw, Refile Application For Chinese Regulatory Approval of Merger Deal"
2018-04-19T21:24:00Z,"Qualcomm Filed Notice With California Employment Development Dept., Showed Will Cut 269 Jobs In Northern California, 1,231 Jobs In San Diego Starting In Jun."
2018-04-20T00:00:00Z,Qualcomm: Dividend Machine Ignored
2018-04-20T00:00:00Z,NXP Semiconductors: Life After Qualcomm
2018-04-24T00:00:00Z,"Garland Capital Management Inc Buys Public Storage, Welltower Inc, Sells Qualcomm Inc, BlackRock Inc"
2018-04-25T04:00:00Z,Qualcomm chip sales indicate some smartphone strength
2018-04-25T14:17:00Z,"Stocks That Made New 52 Week Lows Today Include: Vulcan Materials, QUALCOMM, Goodyear Tire, Johnson Controls, Skyworks Solutions, Mohawk Industries, Fortune Brands Home, Pepsi, Procter & Gamble, and CenterPoint Energy"
2018-04-25T20:03:00Z,Qualcomm Q2 EPS $0.80 Beats $0.70 Est.
2018-04-25T20:04:00Z,Qualcomm Q2 Sales $5.3B Beats $5.19B Est.
2018-04-25T21:11:00Z,QUALCOMM ON Conf. Call Says It Expects Declining Licensing Revenue In Q3 Due In Part To Amended Samsung Agreement
2018-04-26T00:00:00Z,Qualcomm (QCOM) Beats Q2 Earnings and Revenue Estimates
2018-04-26T04:00:00Z,Qualcomm easing licensing terms in bid to strike deals
2018-04-26T11:33:00Z,"Stifel Nicolaus Maintains Hold on Qualcomm, Lowers Price Target to $54.00"
2018-04-26T14:25:00Z,Qualcomm CEO On CNBC Says He Still Expects Approval Of NXP Deal
2018-04-26T14:26:00Z,Qualcomm CEO On CNBC Says Co. Will Do Buyback If NXP Deal Doesn't Happen
2018-04-26T14:48:00Z,"BMO Capital Maintains Market Perform on Qualcomm, Lowers Price Target to $55.00"
2018-04-26T15:39:00Z,"Macquarie Maintains Neutral on Qualcomm, Lowers Price Target to $55.00"
2018-04-26T16:12:00Z,"Stocks That Made New 52-Week Lows Today Include: Goodyear Tire, Kellogg, Philip Morris, Altria, QUALCOMM, Hershey, and American Airlines"
2018-04-26T18:13:00Z,"Canaccord Genuity Maintains Buy on Qualcomm, Lowers Price Target to $75.00"
2018-04-27T11:31:00Z,Qualcomm Extends Cash Tender Offer for All Outstanding Shares of NXP To May 11th At 5 pm ET
2018-04-29T00:00:00Z,Qualcomm: Helplessly Hoping
2018-04-30T00:00:00Z,Apple Stymies Qualcomm's Quarterly Results
2018-05-01T08:46:00Z,"Qualcomm Using Lower Cost Licensing Model Which Could Help in Talks with Apple, Samsung"
2018-05-04T04:00:00Z,Qualcomm to depose Apple services chief Eddy Cue
2018-05-07T23:13:00Z,Qualcomm Plans Exit From Server Chips
2018-05-08T00:00:00Z,Qualcomm plots server chip exit
2018-05-09T20:30:00Z,Qualcomm Reports $10B Buyback Plan
2018-05-11T11:30:00Z,Qualcomm Extends Cash Tender Offer for All Outstanding Shares of NXP to May 25
2018-05-14T00:00:00Z,Qualcomm-NXP Merger Back on Track After Trump's ZTE Push
2018-05-14T12:14:00Z,Chinese Regulators Restart Review of Qualcomm's Application To Buy NXP Semi
2018-05-14T16:03:00Z,"UPDATE: Deal Between US, China On ZTE Would Involve Speeding Chinese Review Of Qualcomm Deal For NXP Semi"
2018-05-14T16:05:00Z,"NXP Semi Shares Up ~1.8% Following News US, China Working On Deal Related To ZTE Which Would Require Chinese Regulators To Speed Review Of Qualcomm Deal For NXP; Qualcomm Shares Up ~0.4% Since Report"
2018-05-15T00:00:00Z,"Hbk Investments L P Buys VICI Properties Inc, VMware Inc, Qualcomm Inc, Sells SPDR S&P ..."
2018-05-15T04:00:00Z,"Qualcomm-NXP deal still on hold in China, trade talks with U.S. eyed: sources"
2018-05-15T11:19:00Z,Dan Nathan Sees Unusual Options Activity In Qualcomm
2018-05-15T20:58:00Z,"13F From Soros Fund Mgmt. Shows Dissolved Stakes 3M, Qualcomm, Twitter, GE, Southwest Air"
2018-05-16T00:00:00Z,"Beijing Approves Microchip Deal, Boding Well For Qualcomm-NXP"
2018-05-16T00:00:00Z,Qualcomm Unit to Augment Wi-Fi Security Across Portfolio
2018-05-17T17:12:00Z,"NXP Semi, Qualcomm Shares Largely Unaffected, Hearing RBC Capital Analyst Highlighted Odds Of China Approval Have Improved"
2018-05-17T18:02:00Z,"NXP Semi Shares Fall ~3%, Qualcomm Shares Fall ~0.7% Following Comments From Pres Trump He Doesn't Think Trade Talks With China Will Be Successful"
2018-05-17T20:29:00Z,"Cowen & Co. Initiates Coverage On Qualcomm with Market Weight Rating, Announces $58 Price Target"
2018-05-18T04:00:00Z,Beijing official says Qualcomm-NXP deal looking more optimistic: WSJ
2018-05-18T14:47:00Z,"NXP Semi, Qualcomm Shares Move Higher Amid Report Beijing Official Is More Optimistic On Deal"
2018-05-18T16:45:00Z,The Latest From China: Qualcomm-NXP Semiconductors Tie-Up 'Looking More Optimistic'
2018-05-21T11:36:00Z,"Qualcomm and Facebook Announce Partnership to Deliver Internet in Urban Areas With 60GHz Technology, Says 'Only a Fraction of the Cost of Fiber Deployments'"
2018-05-21T14:47:00Z,Qualcomm Earlier Filed for Mixed Securities Shelf Offering
2018-05-21T15:58:00Z,"QuickLogic Shares Up 5%; Co. Earlier Issued Press Release Highlighting Its EOS S3 Voice, Sensor Processing Platform Integrated With CSR8670, CSR8675 Qualcomm Bluetooth Audio System-On-Chips"
2018-05-22T00:00:00Z,"Burren Capital Advisors Ltd Buys NXP Semiconductors NV, Monsanto Co, Bunge, Sells Qualcomm Inc"
2018-05-22T00:00:00Z,Hearing Date Set in ParkerVision's Patent Infringement Case Against Qualcomm and Apple
2018-05-22T12:05:00Z,ParkerVision Announces August 31 as the Hearing Date in its Case Against Qualcomm and Apple
2018-05-22T17:26:00Z,Qualcomm Unveils The First 5G NR Solution For Small Cells
2018-05-25T11:30:00Z,"Qualcomm Extends Tender Offer For NXP Semi To Jun. 8, 2018"
2018-05-27T04:00:00Z,Qualcomm to meet China regulators in push to clear $44 billion NXP deal: sources
2018-05-30T04:00:00Z,NXP shares fall as China's warning revives concerns over Qualcomm deal
2018-05-30T08:03:00Z,Qualcomm Launches World's First Dedicated XR Platform
2018-05-30T13:11:00Z,"Vuzix Reports Partnership With Qualcomm For New Snapdragon XR1 Platform To Develop Next Gen Augmented Reality Smart Glasses, No Terms Disclosed"
2018-05-30T19:50:00Z,NXP Semi Shares Fall Ahead Of Close Amid Circulation Of Speculation Deal With Qualcomm Could Be At Risk Of Being Stalled In China
2018-05-30T19:51:00Z,"NXP Semi Shares Fell As Much As 2.2% Immediately Following Dealreporter Speculation Of Possible Qualcomm Deal Stalling In China; Shares Rebound Quickly, Now Down ~1.3% For Session"
2018-05-31T00:00:00Z,"Telecom Stock Roundup: AT&T-Google Team Up, Qualcomm Unveils XR & More"
2018-06-04T04:00:00Z,Qualcomm asks EU court to scrap $1.2 billion antitrust fine
2018-06-05T09:05:00Z,"Qualcomm, Sprint Announce Free Data through 2018 for Snapdragon-Powered Always Connected PCs"
2018-06-07T04:00:00Z,Qualcomm CEO hopes ZTE deal will clear acquisition of NXP in China
2018-06-07T13:16:00Z,"Qualcomm, NXP Semi Shares Spike Higher Premarket Amid Report China Is Said To Be Ready To Clear Deal"
2018-06-07T13:27:00Z,"Qualcomm CEO Mollenkopf Said He Hopes US, China Deal On ZTE Means Something Good For Chinese Approval Of Deal With NXP Semi"
2018-06-07T18:47:00Z,Qualcomm CEO on 'hostile' Broadcom bid: You have to engage with companies 'through the front door'
2018-06-12T04:00:00Z,"Qualcomm will not exit data center business, chip chief says"
2018-06-15T00:00:00Z,"Stock Futures Slip On Tariffs; Qualcomm, NXP Beat Deadline"
2018-06-15T00:00:00Z,Qualcomm-NXP Deal Reportedly Gets China Regulators' Approval
2018-06-15T04:00:00Z,"Apple, Qualcomm battle over possible ban on some U.S. iPhone imports"
2018-06-15T04:00:00Z,Qualcomm-NXP deal still waiting for China nod: sources
2018-06-15T04:00:00Z,Qualcomm extends cash tender offer to buy NXP shares
2018-06-15T09:05:00Z,China has Not Yet Approved Qualcomm's Proposed $44B Acquisition of NXP Semiconductors
2018-06-15T11:31:00Z,"Qualcomm Reports Extension Of Cash Tender Offer For NXP Semi to Jun. 22, 2018"
2018-06-15T11:57:00Z,"Qualcomm, NXP Semi Deal Not Officially Approved By China's State Admin. For Market Regulation"
2018-06-15T14:03:00Z,Investors 'Wait With Baited Breath' Following Conflicting Reports On Qualcomm-NXP Deal
2018-06-15T19:24:00Z,"Apple Shares Down ~1%, Bloomberg Reported Earlier Today That ITC Staff Says Apple Infringed On One Of Three Qualcomm Patents"
2018-06-15T23:57:00Z,Cramer Remix: The Qualcomm-NXP deal could signal what’s next for trade
2018-06-21T00:00:00Z,SHAREHOLDER ALERT – EDGE GSUM MOH QCOM: The Law Offices of Vincent Wong Reminds Investors of ...
2018-06-22T07:55:00Z,Taiwan Semiconductor Likely to Produce Qualcomm 7nm Snapdragon Chips
2018-06-26T12:31:00Z,"ParkerVision Reports August 7th Hearing at Court of Appeals for the Federal Circuit Hearing in IPR For Pending Appeals Of 3 Qualcomm IPRs, Company Intends to Reactivate Case Following Federal Circuit Ruling"
2018-06-27T10:15:00Z,Apple CEO Cook Expected To Be Deposed By Lawyers From QUALCOMM Related To Those Cos.' Ongoing Litigation
2018-06-28T00:00:00Z,Qualcomm Partners Leading Firms to Develop Upgradeable IoT
2018-06-29T04:00:00Z,Qualcomm extends NXP tender offer yet again
2018-06-29T11:30:00Z,"Qualcomm Extends Cash Tender Offer for All Outstanding Shares of NXP To July 6, 2018"
2018-07-02T00:00:00Z,Qualcomm Unit Introduces QCC3026 SoC for Wireless Earbuds
2018-07-03T00:00:00Z,SHAREHOLDER ALERT – COOL PCG ORA QCOM REVG UNM DB PPG: The Law Offices of Vincent Wong ...
2018-07-06T11:30:00Z,"Qualcomm Reports Extension Of Offer For NXP Semi To Jul. 13, 2018"
2018-07-09T00:00:00Z,"Berson & Corrado Investment Advisors, LLC Buys Qualcomm Inc, AT&T Inc, Corning Inc, ..."
2018-07-10T00:00:00Z,SHAREHOLDER ALERT – QCOM COOL DB NWL HAIR: The Law Offices of Vincent Wong Reminds Investors ...
2018-07-11T13:00:00Z,"NXP Semi, Qualcomm Shares Fall Modestly Following Report China Considering Delaying Approval Of Mergers As Retaliatory Step To US Tariffs"
2018-07-11T17:27:00Z,Qualcomm Shares Move ~0.4% Higher Over Last Few Mins. Following Report Dept. Of Commerce Reached Escrow Deal With ZTE
2018-07-13T00:00:00Z,Maxim & Qualcomm Collaborate on Self-Driving Technology
2018-07-13T11:31:00Z,Qualcomm Extends Cash Tender Offer For All Outstanding Shares Of NXP Semiconductor
2018-07-17T00:00:00Z,SHAREHOLDER ALERT – MFGP FLR DB ANW QCOM TAL FLKS: The Law Offices of Vincent Wong Reminds ...
2018-07-17T00:00:00Z,"Delta Capital Management Llc Buys PepsiCo Inc, Qualcomm Inc, Dunkin' Brands Group Inc, Sells ..."
2018-07-19T00:00:00Z,Trump Tried to Protect Qualcomm. His Trade War May Be Hurting It.
2018-07-19T00:00:00Z,Trump Tried to Protect Qualcomm. Now His Trade War May Be Hurting It.
2018-07-19T00:00:00Z,SHAREHOLDER ALERT – MFGP ATEN REPH DB QCOM TAL NWL: The Law Offices of Vincent Wong Reminds ...
2018-07-19T04:00:00Z,EU regulators charge Qualcomm with additional violation in pricing case
2018-07-19T04:00:00Z,Qualcomm disappointed with continuing EU probe into pricing case
2018-07-19T10:16:00Z,"Qualcomm CEO Mollenkopf Says If NXP Deal Doesn't Go Through, Co. Will Buyback $20-$30B Stock To Lift Its Stock Price"
2018-07-19T11:46:00Z,"European Union Antitrust Regulators Charge Qualcomm With New Violation In Case Related To NVIDIA Unit, ICERA"
2018-07-20T00:00:00Z,SHAREHOLDER ALERT: MRCY MD COOL HAIR UNM ANW QCOM FLR REVG GLCNF GLNCY SBGL: The Law Offices of ...
2018-07-20T00:00:00Z,"The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of UNM, QCOM, ..."
2018-07-20T11:30:00Z,"Qualcomm Reports Extension Of Cash Tender Offer For NXP Semi To Jul. 25, 2018"
2018-07-23T00:00:00Z,SHAREHOLDER ALERT: MD COOL HAIR TAL UNM QCOM FPI GOGO FLKS: The Law Offices of Vincent Wong ...
2018-07-23T17:38:00Z,"South China Morning Post Reports 'As deadline looms, US-China trade war leaves fate of Qualcomm-NXP merger hanging'; Report Says Sources Say Recent Activity By Beijing Indicates A Positive Turn For The Deal, But Uncertainty Remains"
2018-07-24T12:23:00Z,Qualcomm/NXP Semi Deal Talks Are In 'Last Minute'
2018-07-24T13:40:00Z,CNBC's David Faber Says 'Nothing To Indicate Change In Posture' Related To Qualcomm/NXP Semi Deal
2018-07-24T14:31:00Z,'If China allows Qualcomm's NXP deal to die that decision will reverberate far beyond the investor base of both companies.' -Tweet From CNBC's David Faber
